PheWAS_ID,broad_catagory,category,phenotype,range_ID,sex,field_code,QC_flag_ID,QC_filter_values,first_last_max_min_value,date_code,age_code,case_code,control_code,exclude_case_control_crossover,included_in_analysis,quant_combination,primary_care_code_list,limits,lower_limit,upper_limit,transformation,analysis,age_col,pheno_group,short_desc,group_narrow,concept_name,concept_description,Notes
P840.2,Phenotype,Phecode,Rotator cuff (capsule) sprain,R_215,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Rotator cuff (capsule) sprain (Phecode),Injuries & poisonings,NA,NA,NA
P840.3,Phenotype,Phecode,Joint/ligament sprain,R_215,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Joint/ligament sprain (Phecode),Injuries & poisonings,NA,NA,NA
P841,Phenotype,Phecode,Sprains and strains of back and neck,R_215,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Sprains and strains of back and neck (Phecode),Injuries & poisonings,NA,NA,NA
P842,Phenotype,Phecode,Other sprains and strains,R_215,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Other sprains and strains (Phecode),Injuries & poisonings,NA,NA,NA
P850,Phenotype,Phecode,Hemorrhage or hematoma complicating a procedure,R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Hemorrhage or hematoma complicating a procedure (Phecode),Injuries & poisonings,NA,NA,NA
P851,Phenotype,Phecode,Complications of transplants and reattached limbs,R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Complications of transplants and reattached limbs (Phecode),Injuries & poisonings,NA,NA,NA
P853,Phenotype,Phecode,Complication of colostomy or enterostomy,R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Complication of colostomy or enterostomy (Phecode),Injuries & poisonings,NA,NA,NA
P854,Phenotype,Phecode,"Complications of cardiac/vascular device, implant, and graft",R_216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Complications of cardiac/vascular device, implant (Phecode)",Injuries & poisonings,NA,NA,NA
P855,Phenotype,Phecode,"Complication of nervous system device, implant, and graft",R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Complication of nervous system device, implant (Phecode)",Injuries & poisonings,NA,NA,NA
P856,Phenotype,Phecode,Vascular complications of surgery and medical procedures,R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Vascular complications of surgery (Phecode),Injuries & poisonings,NA,NA,NA
P857,Phenotype,Phecode,"Mechanical complication of unspecified genitourinary device, implant, and graft",R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Mechanical complication of genitourinary device (Phecode),Injuries & poisonings,NA,NA,NA
P858,Phenotype,Phecode,Complication of internal orthopedic device,R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Complication of internal orthopedic device (Phecode),Injuries & poisonings,NA,NA,NA
P859,Phenotype,Phecode,Complication due to other implant and internal device,R_216,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Complication due to other implant (Phecode),Injuries & poisonings,NA,NA,NA
P860,Phenotype,Phecode,Bone marrow or stem cell transplant,R_217,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Neoplasms,Bone marrow or stem cell transplant (Phecode),Neoplasms,NA,NA,NA
P870,Phenotype,Phecode,Open wounds of head; neck; and trunk,R_218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wounds of head; neck; and trunk (Phecode),Injuries & poisonings,NA,NA,NA
P870.1,Phenotype,Phecode,Open wound or laceration of eye or eyelid,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound or laceration of eye or eyelid (Phecode),Injuries & poisonings,NA,NA,NA
P870.2,Phenotype,Phecode,Open wound of ear,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of ear (Phecode),Injuries & poisonings,NA,NA,NA
P870.3,Phenotype,Phecode,Other open wound of head and face,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Other open wound of head and face (Phecode),Injuries & poisonings,NA,NA,NA
P870.4,Phenotype,Phecode,Open wound of nose and sinus,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of nose and sinus (Phecode),Injuries & poisonings,NA,NA,NA
P870.5,Phenotype,Phecode,Open wound of lip and mouth,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of lip and mouth (Phecode),Injuries & poisonings,NA,NA,NA
P870.6,Phenotype,Phecode,Open wound of neck,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of neck (Phecode),Injuries & poisonings,NA,NA,NA
P870.8,Phenotype,Phecode,Open wound of genital organs,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of genital organs (Phecode),Injuries & poisonings,NA,NA,NA
P871,Phenotype,Phecode,Open wounds of extremities,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wounds of extremities (Phecode),Injuries & poisonings,NA,NA,NA
P871.1,Phenotype,Phecode,Open wound of hand except finger(s),R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of hand except finger(s) (Phecode),Injuries & poisonings,NA,NA,NA
P871.2,Phenotype,Phecode,Open wound of finger(s),R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of finger(s) (Phecode),Injuries & poisonings,NA,NA,NA
P871.3,Phenotype,Phecode,Open wound of foot except toe(s) alone,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of foot except toe(s) alone (Phecode),Injuries & poisonings,NA,NA,NA
P871.4,Phenotype,Phecode,Open wound of toe(s),R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Open wound of toe(s) (Phecode),Injuries & poisonings,NA,NA,NA
P872,Phenotype,Phecode,Traumatic amputation,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Traumatic amputation (Phecode),Injuries & poisonings,NA,NA,NA
P873,Phenotype,Phecode,Broken tooth,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Broken tooth (Phecode),Injuries & poisonings,NA,NA,NA
P874,Phenotype,Phecode,Complication of amputation stump,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Complication of amputation stump (Phecode),Injuries & poisonings,NA,NA,NA
P875,Phenotype,Phecode,Non-healing surgical wound,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Non-healing surgical wound (Phecode),Injuries & poisonings,NA,NA,NA
P876,Phenotype,Phecode,Posttraumatic wound infection not elsewhere classified,R_218,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Posttraumatic wound infection (Phecode),Injuries & poisonings,NA,NA,NA
P90,Phenotype,Phecode,Sexually transmitted infections (not HIV or hepatitis),R_5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Infectious diseases,STI (not HIV or hepatitis) (Phecode),Infectious diseases,NA,NA,NA
P90.2,Phenotype,Phecode,Gonococcal infections,R_5,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Infectious diseases,Gonococcal infections (Phecode),Infectious diseases,NA,NA,NA
P90.3,Phenotype,Phecode,Venereal diseases due to Chlamydia trachomatis,R_5,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Infectious diseases,Venereal diseases due to Chlamydia trachomatis (Phecode),Infectious diseases,NA,NA,NA
P905,Phenotype,Phecode,Late effects of musculoskeletal and connective tissue injuries,R_219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Late effects of musculoskeletal injuries (Phecode),Injuries & poisonings,NA,NA,NA
P906,Phenotype,Phecode,Late effects of injuries to skin and subcutaneous tissues,R_219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Late effects of injuries to skin (Phecode),Injuries & poisonings,NA,NA,NA
P907,Phenotype,Phecode,Injuries to the nervous system,R_219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Injuries to the nervous system (Phecode),Injuries & poisonings,NA,NA,NA
P908,Phenotype,Phecode,Late effects of other injuries,R_219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Late effects of other injuries (Phecode),Injuries & poisonings,NA,NA,NA
P909,Phenotype,Phecode,Late effects of external causes,R_219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Late effects of external causes (Phecode),Injuries & poisonings,NA,NA,NA
P910,Phenotype,Phecode,"Superficial injury, infected",R_220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Superficial injury, infected (Phecode)",Injuries & poisonings,NA,NA,NA
P911,Phenotype,Phecode,Blister,R_221,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Blister (Phecode),Injuries & poisonings,NA,NA,NA
P912,Phenotype,Phecode,Insect bite,R_222,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Insect bite (Phecode),Injuries & poisonings,NA,NA,NA
P913,Phenotype,Phecode,Toxic effect of venom,R_222,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Toxic effect of venom (Phecode),Injuries & poisonings,NA,NA,NA
P915,Phenotype,Phecode,Superficial injury without mention of infection,R_223,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Superficial injury without mention of infection (Phecode),Injuries & poisonings,NA,NA,NA
P916,Phenotype,Phecode,Contusion,R_224,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Contusion (Phecode),Injuries & poisonings,NA,NA,NA
P930,Phenotype,Phecode,Allergic reaction to food,R_225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Allergic reaction to food (Phecode),Injuries & poisonings,NA,NA,NA
P931,Phenotype,Phecode,Contact dermatitis and other eczema due to plants [except food],R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Contact dermatitis and other eczema due to plants (Phecode),Dermatologic,NA,NA,NA
P938,Phenotype,Phecode,Dermatitis due to solar radiation,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Dermatitis due to solar radiation (Phecode),Dermatologic,NA,NA,NA
P938.1,Phenotype,Phecode,Acute dermatitis due to solar radiation,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Acute dermatitis due to solar radiation (Phecode),Dermatologic,NA,NA,NA
P938.2,Phenotype,Phecode,Chronic dermatitis due to solar radiation,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Chronic dermatitis due to solar radiation (Phecode),Dermatologic,NA,NA,NA
P939,Phenotype,Phecode,Atopic/contact dermatitis due to other or unspecified,R_225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Atopic/contact dermatitis due to other (Phecode),Dermatologic,NA,NA,NA
P939.1,Phenotype,Phecode,Contact and allergic dermatitis of eyelid,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Contact and allergic dermatitis of eyelid (Phecode),Dermatologic,NA,NA,NA
P941,Phenotype,Phecode,Adverse reaction to serum or vaccine,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Adverse reaction to serum or vaccine (Phecode),Injuries & poisonings,NA,NA,NA
P942,Phenotype,Phecode,Infusion and transfusion reaction,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Infusion and transfusion reaction (Phecode),Injuries & poisonings,NA,NA,NA
P946,Phenotype,Phecode,Anaphylactic shock NOS,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Safety,Anaphylactic shock NOS (Phecode),Safety,NA,NA,NA
P947,Phenotype,Phecode,Urticaria,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Dermatologic,Urticaria (Phecode),Dermatologic,NA,NA,NA
P949,Phenotype,Phecode,"Allergies, other",R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Allergies, other (Phecode)",Injuries & poisonings,NA,NA,NA
P949.1,Phenotype,Phecode,Diaper or napkin rash,R_225,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Diaper or napkin rash (Phecode),Injuries & poisonings,NA,NA,NA
P952,Phenotype,Phecode,Spinal cord injury without evidence of spinal bone injury,R_226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Spinal cord injury (no bone injury) (Phecode),Injuries & poisonings,NA,NA,NA
P957,Phenotype,Phecode,Injury to other and unspecified nerves,R_226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Injury to other and unspecified nerves (Phecode),Injuries & poisonings,NA,NA,NA
P958,Phenotype,Phecode,Certain early complications of trauma or procedure,R_227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Certain early complications of trauma or procedure (Phecode),Injuries & poisonings,NA,NA,NA
P958.1,Phenotype,Phecode,Postoperative shock,R_227,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Postoperative shock (Phecode),Injuries & poisonings,NA,NA,NA
P958.2,Phenotype,Phecode,Traumatic and surgical subcutaneous emphysema,R_227,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Traumatic and surgical subcutaneous emphysema (Phecode),Injuries & poisonings,NA,NA,NA
P960,Phenotype,Phecode,Poisoning by antibiotics,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by antibiotics (Phecode),Injuries & poisonings,NA,NA,NA
P960.1,Phenotype,Phecode,Adverse effects of antibacterials (not penicillins),R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Adverse effects of antibacterials (no penicillins) (Phecode),Injuries & poisonings,NA,NA,NA
P960.2,Phenotype,Phecode,Allergy/adverse effect of penicillin,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Allergy/adverse effect of penicillin (Phecode),Injuries & poisonings,NA,NA,NA
P960.3,Phenotype,Phecode,Poisoning by antifungal antibiotics,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by antifungal antibiotics (Phecode),Injuries & poisonings,NA,NA,NA
P961,Phenotype,Phecode,Poisoning by other anti-infectives,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by other anti-infectives (Phecode),Injuries & poisonings,NA,NA,NA
P961.1,Phenotype,Phecode,Poisoning/allergy of sulfonamides,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning/allergy of sulfonamides (Phecode),Injuries & poisonings,NA,NA,NA
P962,Phenotype,Phecode,Poisoning by hormones and synthetic substitutes,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by hormones and synthetic substitutes (Phecode),Injuries & poisonings,NA,NA,NA
P962.1,Phenotype,Phecode,Adrenal cortical steroids causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Adrenal cortical steroids adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P962.2,Phenotype,Phecode,Insulins and antidiabetic agents causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Insulins/antidiabetic drugs a/e (Phecode),Injuries & poisonings,NA,NA,NA
P962.3,Phenotype,Phecode,Hormones and synthetic substitutes causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Hormones causing adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P963,Phenotype,Phecode,Poisoning by primarily systemic agents,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by primarily systemic agents (Phecode),Injuries & poisonings,NA,NA,NA
P963.1,Phenotype,Phecode,Antineoplastic and immunosuppressive drugs causing adverse effects,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Antineoplastic drugs adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P964,Phenotype,Phecode,Poisoning by agents primarily affecting blood constituents,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by haematological agents (Phecode),Injuries & poisonings,NA,NA,NA
P964.1,Phenotype,Phecode,Anticoagulants causing adverse effects,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Anticoagulants causing adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P965,Phenotype,Phecode,"Poisoning by analgesics, antipyretics, and antirheumatics",R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Poisoning by analgesics, antipyretics (Phecode)",Injuries & poisonings,NA,NA,NA
P965.1,Phenotype,Phecode,Opiates and related narcotics causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Opiates causing adverse effects in therapeutic use (Phecode),Injuries & poisonings,NA,NA,NA
P965.2,Phenotype,Phecode,Antirheumatics causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Antirheumatics adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P965.3,Phenotype,Phecode,Salicylates causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Salicylates causing adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P966,Phenotype,Phecode,Poisoning by anticonvulsants and anti-Parkinsonism drugs,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Anticonvulsants and Parkinsons druig poisoning (Phecode),Injuries & poisonings,NA,NA,NA
P967,Phenotype,Phecode,Adverse effects of sedatives or other central nervous system depressants and anesthetics,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Adverse effects of depressants and anesthetics (Phecode),Injuries & poisonings,NA,NA,NA
P969,Phenotype,Phecode,Poisoning by psychotropic agents,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by psychotropic agents (Phecode),Injuries & poisonings,NA,NA,NA
P971,Phenotype,Phecode,Poisoning by drugs primarily affecting the autonomic nervous system,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by autonomic nervous system drugs (Phecode),Injuries & poisonings,NA,NA,NA
P972,Phenotype,Phecode,Poisoning by agents primarily affecting the cardiovascular system,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by cardiovascular system drugs (Phecode),Injuries & poisonings,NA,NA,NA
P972.1,Phenotype,Phecode,Cardiac rhythm regulators causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Cardiac rhythm regulators causing adverse effect (Phecode),Injuries & poisonings,NA,NA,NA
P972.2,Phenotype,Phecode,Antilipemic and antiarteriosclerotic drugs causing adverse effects in therapeutic use,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Antilipemic drugs causing adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P972.6,Phenotype,Phecode,Antihypertensive agents causing adverse effects,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Antihypertensive agents causing adverse effects (Phecode),Injuries & poisonings,NA,NA,NA
P973,Phenotype,Phecode,Poisoning by agents primarily affecting the gastrointestinal system,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by gastrointestinal system drugs (Phecode),Injuries & poisonings,NA,NA,NA
P974,Phenotype,Phecode,"Poisoning by water, mineral, and uric acid metabolism drugs",R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Poisoning by water, and uric acid metabolism drugs (Phecode)",Injuries & poisonings,NA,NA,NA
P975,Phenotype,Phecode,Poisoning by agents primarily acting on the smooth and skeletal muscles and respiratory system,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Poisoning by muscle and respiratory system drugs (Phecode),Injuries & poisonings,NA,NA,NA
P976,Phenotype,Phecode,"Poisoning by agents primarily affecting skin & mucous membrane, ophthalmological, otorhinolaryngological, & dental drugs",R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,"Poisoning by skin, eye, throat, & dental drugs (Phecode)",Injuries & poisonings,NA,NA,NA
P977,Phenotype,Phecode,Personal history of allergy to medicinal agents,R_228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Personal history of allergy to medicinal agents (Phecode),Injuries & poisonings,NA,NA,NA
P979,Phenotype,Phecode,Adverse drug events and drug allergies,R_228,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Adverse drug events and drug allergies (Phecode),Injuries & poisonings,NA,NA,NA
P980,Phenotype,Phecode,Encounter for long-term (current) use of antibiotics,R_229,Both,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,binary,age,Infectious diseases,Long-term (current) use of antibiotics (Phecode),Infectious diseases,NA,NA,NA
P981,Phenotype,Phecode,Toxic effect of (non-ethyl) alcohol and petroleum and other solvents,R_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Toxic effect of other solvents (Phecode),Injuries & poisonings,NA,NA,NA
P983,Phenotype,Phecode,"Toxic effect of corrosive aromatics, acids, and caustic alkalis",R_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Toxic effect of corrosive aromatics (Phecode),Injuries & poisonings,NA,NA,NA
P984,Phenotype,Phecode,Toxic effect of lead and its compounds (including fumes),R_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Toxic effect of lead (Phecode),Injuries & poisonings,NA,NA,NA
P985,Phenotype,Phecode,Toxic effect of other metals,R_230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,binary,age,Injuries & poisonings,Toxic effect of other metals (Phecode),Injuries & poisonings,NA,NA,NA
